duration,protocol_type,src_bytes,dst_bytes,wrong_fragment,count,label
6.54,tcp,241.33,281.1,0,9,benign
0.086,udp,22.41,30.83,0,14,dos
4.364,tcp,259.74,288.72,0,10,benign
1.172,icmp,29.44,41.94,1,24,dos
5.81,udp,157.65,171.9,0,6,benign
0.826,icmp,35.96,45.18,1,18,dos
4.909,tcp,217.59,272.63,0,1,benign
0.857,tcp,28.37,23.94,0,12,dos
3.351,tcp,213.68,161.1,0,8,benign
2.883,icmp,204.91,155.84,0,4,benign
3.141,tcp,94.84,70.79,0,7,probe
4.178,udp,168.8,224.39,0,4,benign
0.543,icmp,21.69,27.36,0,24,dos
5.519,udp,345.85,259.82,0,4,benign
8.868,tcp,372.71,318.92,0,10,benign
7.737,tcp,322.06,275.23,0,14,benign
15.176,tcp,524.69,366.77,0,4,r2l
5.006,udp,341.29,268.61,0,5,benign
2.912,udp,207.73,256.47,0,3,benign
4.457,udp,242.88,229.2,0,2,benign
0.523,icmp,28.51,39.68,0,17,dos
0.76,udp,19.57,17.77,0,21,dos
3.4,tcp,169.99,117.46,0,4,benign
3.143,icmp,94.78,107.51,0,5,probe
5.645,udp,589.72,691.71,0,3,r2l
3.387,icmp,114.04,108.05,0,5,benign
0.12,icmp,6.61,8.79,0,6,worm
2.427,icmp,235.63,262.57,0,5,benign
5.394,udp,338.72,285.02,0,5,benign
0.731,udp,28.08,39.84,0,17,dos
5.619,udp,241.34,318.14,0,6,benign
0.346,udp,163.79,154.59,0,6,benign
0.143,udp,1.76,2.14,1,5,worm
0.186,tcp,6.59,4.6,0,3,worm
4.824,tcp,127.63,93.16,0,4,benign
3.584,udp,139.48,140.66,0,2,probe
5.565,icmp,272.34,261.93,0,8,benign
5.062,udp,351.99,276.14,0,4,benign
0.01,icmp,286.17,261.59,0,2,benign
0.342,tcp,2.41,2.92,0,4,worm
3.508,udp,310.24,269.1,0,7,benign
5.627,udp,316.6,373.27,0,4,benign
0.184,icmp,23.3,21.6,0,24,dos
2.919,tcp,372.96,311.08,0,5,benign
5.066,tcp,248.52,259.91,0,4,benign
0.38,udp,194.29,144.66,0,6,benign
9.207,tcp,466.41,508.73,0,5,r2l
0.096,udp,6.53,7.2,0,5,worm
2.427,tcp,136.63,97.69,0,7,probe
6.865,udp,217.33,260.58,0,5,benign
4.641,icmp,247.38,312.47,0,5,benign
4.973,icmp,319.07,251.49,0,5,benign
6.355,tcp,212.91,261.02,0,4,benign
1.518,udp,114.82,110.35,0,2,probe
0.74,icmp,31.44,33.99,1,17,dos
6.743,icmp,277.67,295.13,0,1,benign
5.28,tcp,204.76,185.13,0,12,benign
10.188,tcp,897.23,856.64,0,2,u2r
0.856,tcp,39.91,53.05,1,22,dos
0.582,tcp,26.9,19.69,0,20,dos
0.16,udp,6.87,6.95,0,7,worm
2.696,tcp,174.84,228.74,0,4,benign
6.61,tcp,188.68,218.33,0,4,benign
0.551,icmp,28.63,21.5,0,19,dos
6.565,icmp,154.37,166.76,0,3,benign
2.782,tcp,204.97,142.01,0,9,probe
0.01,icmp,22.48,21.94,0,18,dos
4.439,udp,153.4,166.67,0,5,benign
8.995,udp,215.46,146.98,0,4,benign
3.451,udp,336.34,293.62,0,4,benign
12.541,udp,600.85,622.1,0,5,u2r
2.732,tcp,150.73,184.61,0,9,probe
4.114,icmp,236.44,199.65,0,6,benign
7.311,tcp,201.06,137.1,0,3,benign
7.006,udp,297.84,272.11,0,7,benign
0.457,icmp,22.51,16.65,0,20,dos
5.856,tcp,304.86,363.41,0,2,benign
6.556,icmp,249.74,197.28,0,5,benign
2.464,udp,163.76,177.8,0,4,benign
0.408,icmp,18.76,16.72,0,20,dos
3.854,udp,89.0,116.1,0,7,probe
0.445,icmp,282.58,266.08,0,3,r2l
0.613,udp,12.13,15.71,0,19,dos
2.828,udp,227.51,181.36,0,3,benign
0.804,tcp,24.02,20.47,1,22,dos
16.185,udp,1083.78,980.45,0,3,u2r
7.281,tcp,210.56,191.21,0,1,benign
6.28,icmp,241.59,206.87,0,4,benign
0.53,icmp,267.55,209.42,0,6,benign
7.598,udp,214.33,207.34,0,5,benign
0.624,udp,24.8,28.36,0,20,dos
8.571,tcp,224.74,188.9,0,2,benign
5.892,icmp,308.17,295.12,0,4,benign
4.322,udp,301.76,218.01,0,7,benign
3.431,udp,65.41,68.36,0,4,probe
0.824,udp,43.32,34.33,0,20,dos
0.019,tcp,8.42,8.28,0,5,worm
9.37,tcp,733.38,557.28,0,11,r2l
2.538,tcp,86.57,93.76,0,5,probe
4.93,udp,59.69,72.86,0,3,probe
4.618,tcp,91.74,95.95,0,4,probe
7.226,tcp,570.57,609.75,0,6,r2l
1.634,tcp,339.67,337.1,0,3,benign
7.554,icmp,217.31,287.36,0,6,benign
0.183,udp,374.35,290.59,0,5,r2l
3.09,icmp,218.63,295.2,0,6,benign
4.776,tcp,165.16,114.22,0,6,probe
3.611,tcp,379.31,482.38,0,6,benign
6.11,icmp,266.1,259.58,0,7,benign
4.151,icmp,302.12,353.77,0,3,benign
0.666,icmp,42.84,33.82,0,18,dos
4.027,tcp,228.39,251.51,0,6,benign
4.891,icmp,318.01,230.72,0,6,benign
7.866,icmp,306.49,326.91,0,6,benign
0.687,icmp,92.68,129.75,0,2,probe
6.84,tcp,303.72,393.69,0,3,r2l
0.544,udp,31.34,43.95,0,16,dos
4.674,udp,125.61,130.43,0,6,probe
0.384,udp,30.26,23.25,0,19,dos
0.869,udp,26.53,32.97,0,25,dos
3.74,tcp,231.88,313.29,0,2,benign
0.529,tcp,42.21,40.42,0,14,dos
10.946,udp,972.69,1277.67,0,3,u2r
5.023,tcp,232.52,225.18,0,8,benign
0.722,tcp,23.6,20.92,0,20,dos
7.426,icmp,133.05,133.44,0,5,benign
7.269,tcp,504.1,337.45,0,6,r2l
0.14,tcp,38.05,27.72,0,23,dos
6.615,udp,425.38,604.44,0,7,r2l
4.468,icmp,149.75,163.11,0,3,benign
6.71,tcp,160.07,149.15,0,5,benign
6.413,udp,15.02,15.2,0,11,benign
6.382,udp,237.41,179.31,0,7,benign
2.14,udp,54.26,43.4,0,2,probe
3.006,udp,226.16,175.37,0,2,benign
5.54,tcp,354.95,298.28,0,5,benign
5.979,udp,480.57,597.12,0,7,r2l
4.783,icmp,224.97,279.25,0,2,benign
3.356,udp,207.17,166.62,0,3,benign
5.366,tcp,189.54,163.29,0,2,benign
4.362,icmp,96.48,104.37,0,6,probe
5.359,icmp,488.11,488.87,0,6,benign
0.137,icmp,26.65,33.2,0,22,dos
3.795,icmp,232.96,277.97,0,2,benign
7.381,icmp,451.73,501.83,0,8,benign
7.132,udp,369.83,396.68,0,7,benign
5.825,tcp,179.57,194.29,0,4,benign
4.118,icmp,61.59,45.99,0,2,probe
2.178,icmp,135.13,183.55,0,4,probe
0.208,icmp,27.59,27.89,0,19,dos
6.904,udp,88.26,120.93,0,5,benign
6.02,icmp,254.27,202.61,0,6,benign
3.897,udp,45.27,32.53,0,4,probe
7.498,udp,266.96,190.54,0,4,benign
0.925,icmp,302.09,328.14,0,6,benign
15.453,udp,991.12,675.81,0,8,u2r
3.147,icmp,298.17,257.28,0,3,benign
2.865,udp,372.04,411.53,0,5,benign
0.547,udp,30.33,38.38,1,26,dos
12.878,udp,565.18,666.55,0,6,r2l
4.51,tcp,192.44,173.83,0,3,benign
1.318,icmp,70.75,82.4,0,6,probe
0.105,tcp,25.9,22.96,0,22,dos
4.935,icmp,376.74,352.21,0,4,benign
7.857,icmp,566.54,451.16,0,4,r2l
7.05,udp,206.69,172.3,0,5,benign
0.01,icmp,233.6,330.42,0,3,benign
5.139,tcp,421.72,297.55,0,8,benign
5.129,icmp,274.02,295.09,0,5,benign
6.845,tcp,200.88,299.95,0,5,benign
2.409,udp,245.73,203.2,0,4,benign
5.733,icmp,325.11,335.77,0,5,benign
6.076,icmp,265.64,228.52,0,3,benign
5.77,udp,219.92,187.13,0,3,benign
5.896,icmp,200.78,188.86,0,5,benign
2.851,icmp,69.47,98.69,0,5,probe
0.466,icmp,24.99,23.35,0,28,dos
5.113,udp,275.42,410.41,0,3,benign
5.307,icmp,118.66,130.79,0,6,probe
0.904,icmp,46.11,41.1,0,22,dos
6.524,tcp,291.06,219.06,0,3,benign
3.325,icmp,310.21,220.27,0,6,benign
4.352,tcp,194.85,235.32,0,10,benign
0.834,udp,37.74,36.33,0,21,dos
0.694,icmp,23.43,32.52,0,14,dos
2.744,tcp,319.0,299.93,0,4,benign
0.58,icmp,18.61,16.46,0,17,dos
4.904,icmp,570.19,468.21,0,3,r2l
8.09,tcp,324.28,400.48,0,7,benign
6.487,icmp,390.56,298.4,0,3,benign
7.947,udp,164.1,137.24,0,7,benign
5.936,udp,334.21,470.35,0,12,benign
5.103,tcp,266.01,205.68,0,6,benign
0.461,icmp,24.39,32.86,0,24,dos
5.607,icmp,395.2,337.84,0,9,benign
5.285,udp,336.48,353.66,0,8,benign
1.532,udp,41.95,43.08,0,3,probe
0.105,icmp,7.88,6.52,0,7,worm
3.099,udp,235.07,215.09,0,6,benign
0.01,tcp,19.63,29.27,0,18,dos
4.931,udp,336.06,226.25,0,3,benign
5.657,udp,298.06,208.92,0,7,benign
2.755,icmp,44.09,50.76,0,2,probe
2.551,udp,257.46,264.78,0,6,benign
5.815,icmp,286.69,268.95,0,5,benign
0.275,icmp,12.49,18.67,0,21,dos
0.831,udp,272.85,391.57,0,5,benign
5.191,udp,292.53,391.56,0,9,benign
13.593,tcp,1088.5,1234.08,0,2,u2r
0.142,tcp,12.73,13.03,0,24,dos
4.498,icmp,216.45,285.08,0,7,benign
0.705,udp,269.75,394.85,0,3,benign
7.077,tcp,208.24,241.79,0,7,benign
3.06,tcp,208.9,182.0,0,1,benign
5.366,udp,244.32,348.86,0,4,benign
0.641,icmp,37.44,51.46,1,21,dos
0.411,tcp,22.2,17.47,0,20,dos
6.651,icmp,243.89,240.36,0,4,benign
5.316,tcp,216.25,216.82,0,4,benign
8.817,tcp,654.39,859.66,0,9,u2r
0.262,icmp,3.11,2.29,0,1,worm
7.802,tcp,366.39,267.12,0,6,benign
5.908,tcp,278.34,349.11,0,5,benign
0.01,tcp,15.18,16.4,0,18,dos
1.766,tcp,325.48,259.48,0,6,benign
8.643,icmp,388.16,381.99,0,3,benign
6.508,icmp,201.17,209.62,0,4,benign
2.827,icmp,283.79,307.86,0,5,benign
13.895,tcp,434.64,605.36,0,3,u2r
6.065,icmp,375.3,383.28,0,6,r2l
3.79,icmp,48.31,66.76,0,3,probe
7.049,udp,275.0,308.9,0,10,benign
8.172,udp,255.81,171.97,0,3,benign
0.135,tcp,4.88,6.48,0,8,worm
0.487,udp,42.18,29.88,0,20,dos
3.756,icmp,136.95,120.32,0,10,benign
10.437,udp,363.09,298.15,0,8,r2l
4.564,udp,173.86,182.37,0,2,benign
8.295,tcp,348.63,316.25,0,4,benign
0.297,tcp,0.41,0.59,0,2,worm
7.582,udp,349.42,353.23,0,10,benign
3.743,udp,321.58,421.95,0,5,benign
10.881,udp,613.52,478.13,1,7,r2l
0.46,udp,23.28,21.98,0,28,dos
6.319,icmp,625.34,633.5,0,5,r2l
3.179,tcp,272.82,200.39,0,7,benign
13.894,udp,999.63,714.11,0,7,u2r
1.018,icmp,41.39,54.94,0,17,dos
6.862,udp,237.55,207.45,0,8,benign
0.915,tcp,33.3,25.44,0,16,dos
3.397,icmp,200.59,156.37,0,3,benign
8.262,tcp,492.79,350.33,0,2,r2l
3.433,udp,143.62,200.83,0,4,benign
2.289,tcp,83.1,65.68,0,6,probe
4.828,tcp,296.45,364.91,0,3,benign
3.676,icmp,141.34,192.34,0,5,benign
0.128,icmp,5.5,6.34,0,6,worm
0.01,icmp,326.93,223.51,0,7,benign
9.616,udp,457.59,671.96,0,6,r2l
6.975,icmp,94.55,69.91,0,1,benign
0.317,icmp,21.0,28.55,0,23,dos
0.771,icmp,35.48,31.69,0,21,dos
15.955,tcp,930.92,1361.58,0,5,u2r
0.692,tcp,22.96,25.24,0,19,dos
4.57,tcp,216.43,193.57,0,6,benign
2.28,icmp,122.71,126.8,0,2,probe
5.024,tcp,277.84,385.73,0,7,benign
3.963,icmp,256.2,204.61,0,5,benign
5.733,tcp,224.1,280.57,0,4,benign
3.668,icmp,221.04,234.03,0,2,benign
7.401,udp,301.05,304.4,0,7,benign
2.676,udp,245.53,244.91,0,6,benign
6.501,tcp,421.74,418.32,0,7,r2l
2.848,udp,153.83,121.67,0,3,benign
5.022,icmp,261.83,249.41,0,7,benign
5.439,tcp,153.63,121.66,0,7,benign
6.677,tcp,163.78,239.49,0,5,benign
4.623,icmp,221.11,290.12,0,4,benign
5.698,icmp,251.63,354.0,0,4,benign
6.229,udp,239.63,345.08,0,6,benign
3.299,tcp,89.03,120.57,0,11,probe
12.239,icmp,757.77,551.12,0,5,u2r
6.609,udp,270.35,235.33,0,1,benign
0.8,udp,41.91,31.11,0,27,dos
4.457,tcp,265.03,318.74,0,9,benign
10.508,tcp,547.0,442.15,0,12,r2l
2.349,tcp,97.97,138.09,0,3,probe
0.036,icmp,39.71,29.65,0,31,dos
4.954,icmp,170.45,227.54,0,5,benign
2.918,icmp,97.27,91.39,0,4,probe
16.001,tcp,503.49,373.96,0,2,r2l
0.977,udp,18.22,19.24,0,16,dos
7.764,udp,273.57,388.84,0,7,r2l
2.487,udp,91.4,92.3,0,6,probe
0.25,udp,23.13,28.81,0,23,dos
0.762,icmp,21.85,28.2,0,26,dos
3.739,icmp,576.66,388.42,0,8,r2l
0.213,tcp,40.56,52.73,0,19,dos
4.866,udp,257.35,252.27,0,6,benign
1.683,tcp,123.26,117.9,0,5,benign
6.631,icmp,204.16,257.67,0,4,benign
4.812,udp,141.32,110.95,0,8,benign
2.778,icmp,243.86,319.84,0,6,benign
5.787,tcp,185.65,235.0,0,6,benign
20.332,tcp,700.05,765.78,0,7,u2r
8.488,icmp,213.85,260.03,0,2,benign
2.744,udp,231.86,241.46,0,6,benign
0.295,tcp,34.55,31.98,0,32,dos
22.843,icmp,1129.9,1242.81,0,3,u2r
0.515,tcp,36.19,33.58,0,20,dos
4.028,tcp,113.29,88.34,0,7,benign
6.894,icmp,867.35,691.77,0,8,r2l
0.21,tcp,28.98,23.01,0,12,dos
0.083,udp,1.53,1.07,0,6,worm
3.402,icmp,235.9,183.17,0,7,benign
1.102,udp,28.36,37.83,0,17,dos
4.132,udp,126.18,173.43,0,7,benign
7.143,tcp,273.11,237.48,0,6,benign
6.127,icmp,222.88,270.83,0,11,benign
5.794,tcp,302.22,266.76,0,4,benign
5.078,tcp,282.08,210.43,0,1,benign
0.01,icmp,17.73,19.25,0,17,dos
3.8,tcp,97.25,111.29,0,4,probe
4.059,udp,222.88,209.45,0,5,benign
4.939,udp,251.68,218.33,0,6,benign
0.623,tcp,31.05,29.64,0,28,dos
2.813,udp,229.79,219.59,0,6,benign
0.563,tcp,12.77,17.05,0,18,dos
3.24,icmp,755.78,767.61,0,4,r2l
5.672,icmp,284.54,411.65,0,4,benign
4.013,icmp,204.7,221.82,0,6,benign
0.01,icmp,30.73,32.16,0,26,dos
3.112,tcp,149.56,128.41,0,6,benign
5.123,tcp,305.2,402.23,0,6,benign
5.662,icmp,226.99,339.0,0,3,benign
6.0,tcp,139.73,209.51,0,8,benign
7.923,tcp,177.04,145.87,0,6,benign
0.561,tcp,23.12,26.53,0,14,dos
0.501,tcp,25.68,37.83,0,15,dos
1.258,tcp,133.18,192.54,0,2,benign
4.572,icmp,328.0,344.63,0,1,benign
2.44,tcp,293.28,345.85,0,2,benign
10.052,icmp,793.95,943.06,0,7,u2r
0.638,udp,25.15,37.07,0,17,dos
0.266,tcp,20.24,26.43,0,17,dos
0.596,tcp,18.09,23.45,0,14,dos
4.057,icmp,299.11,352.25,0,3,benign
0.091,tcp,8.39,7.18,0,8,worm
2.236,icmp,382.83,398.74,0,2,benign
11.754,icmp,784.03,617.56,0,11,r2l
5.522,udp,309.93,235.63,0,4,benign
5.324,udp,188.89,241.72,0,3,benign
3.17,tcp,206.99,190.18,0,4,benign
0.336,udp,26.55,23.19,1,19,dos
0.439,icmp,353.04,287.23,0,3,benign
5.904,icmp,456.26,401.32,0,8,benign
11.057,udp,368.07,302.53,0,4,r2l
9.075,icmp,323.11,319.14,0,6,r2l
5.276,tcp,320.35,254.23,0,5,benign
4.034,udp,153.36,210.43,0,8,benign
0.391,udp,35.39,34.24,0,22,dos
5.141,tcp,226.55,191.5,0,3,benign
6.006,icmp,630.9,471.52,0,9,r2l
1.856,tcp,252.75,335.04,0,9,benign
6.654,udp,247.52,286.9,0,5,benign
4.671,tcp,160.32,235.88,0,7,benign
7.255,tcp,297.63,239.44,0,5,benign
2.204,udp,190.97,186.29,1,2,benign
1.399,icmp,362.95,264.38,0,3,benign
5.609,udp,362.0,252.61,0,5,benign
0.793,tcp,0.59,0.41,0,13,dos
4.718,tcp,210.25,272.67,0,2,benign
4.082,tcp,462.11,431.86,0,7,benign
0.251,tcp,20.25,16.33,0,21,dos
3.411,icmp,385.71,305.76,0,3,benign
3.585,icmp,363.81,266.14,0,4,benign
4.488,udp,191.48,159.31,0,3,benign
17.506,tcp,787.32,734.95,0,7,u2r
3.755,udp,204.62,185.09,0,4,benign
1.134,tcp,100.21,88.44,0,4,probe
6.21,icmp,153.06,168.71,0,9,benign
2.72,icmp,473.62,411.93,0,11,benign
4.965,tcp,301.67,258.69,0,5,benign
4.171,tcp,243.21,297.79,0,5,benign
5.326,udp,428.94,441.83,0,5,benign
2.779,tcp,209.46,179.46,0,4,benign
2.801,udp,381.19,270.43,0,3,benign
9.081,udp,1176.81,1270.94,0,4,u2r
1.748,udp,139.82,195.35,0,4,benign
0.125,tcp,17.6,21.79,0,19,dos
0.27,icmp,5.47,3.75,0,7,worm
4.795,udp,457.65,360.36,1,4,benign
5.781,udp,107.67,158.27,0,2,benign
4.143,udp,238.33,236.11,0,7,benign
0.197,icmp,5.98,4.67,0,4,worm
2.327,icmp,94.12,97.15,0,1,probe
2.597,icmp,161.18,195.05,0,9,probe
6.48,tcp,295.92,249.54,0,3,benign
1.083,icmp,293.3,266.97,0,1,benign
15.598,tcp,904.45,906.17,0,7,u2r
6.881,tcp,204.28,305.94,0,10,benign
4.52,tcp,360.68,344.98,0,5,benign
0.393,tcp,27.08,37.29,1,14,dos
3.225,udp,275.49,267.61,0,4,benign
9.016,udp,341.87,453.71,0,5,r2l
0.329,tcp,7.72,7.13,0,7,worm
1.205,icmp,54.2,48.96,0,5,probe
7.265,tcp,239.73,174.57,0,4,r2l
3.412,udp,292.24,271.68,0,5,benign
3.832,udp,83.62,80.58,0,5,probe
6.739,tcp,537.41,486.61,0,5,r2l
2.395,icmp,495.13,623.42,0,5,r2l
3.922,udp,353.03,287.6,0,5,benign
7.283,udp,166.95,198.44,0,3,benign
9.5,udp,1393.75,1027.06,0,6,u2r
3.076,tcp,122.2,91.47,0,4,probe
2.698,tcp,321.16,358.8,0,9,benign
0.796,tcp,41.45,28.82,0,16,dos
19.877,udp,1284.65,1418.19,0,5,u2r
8.14,udp,183.25,241.5,0,6,benign
0.511,icmp,22.03,27.26,0,30,dos
7.815,tcp,338.23,336.29,0,3,benign
0.2,tcp,21.34,24.91,0,19,dos
6.753,udp,425.74,303.55,0,9,benign
0.16,udp,40.87,29.57,0,22,dos
0.416,icmp,28.71,19.6,0,29,dos
5.605,udp,287.97,237.04,0,9,benign
4.079,tcp,52.63,38.78,0,2,probe
5.95,udp,205.64,259.16,0,3,benign
11.018,icmp,384.67,574.96,0,2,r2l
2.853,icmp,279.48,247.15,0,5,benign
0.282,icmp,36.43,25.03,0,27,dos
3.652,udp,220.64,240.76,0,6,benign
5.107,tcp,180.25,194.45,0,6,benign
1.058,udp,2.52,3.11,0,17,dos
0.795,udp,41.69,37.01,0,18,dos
6.266,icmp,351.81,329.02,0,5,benign
5.548,tcp,336.01,273.95,0,4,benign
4.793,udp,82.53,123.45,0,6,probe
0.966,tcp,32.84,48.24,0,22,dos
0.211,icmp,26.57,31.77,0,20,dos
0.293,udp,13.61,14.17,0,31,dos
0.858,icmp,20.53,23.77,0,25,dos
3.745,icmp,343.73,374.99,0,2,benign
0.034,icmp,10.06,11.3,0,20,dos
7.759,icmp,338.72,446.15,0,9,r2l
7.927,icmp,206.58,287.01,0,8,benign
1.972,tcp,137.15,178.3,0,3,probe
0.01,icmp,180.93,144.87,0,3,benign
0.549,udp,26.18,18.0,0,23,dos
2.661,tcp,97.91,78.45,0,6,benign
4.765,icmp,258.4,276.25,0,4,benign
4.592,tcp,203.6,205.58,0,2,benign
5.749,icmp,217.21,161.91,0,4,benign
0.63,icmp,32.21,24.61,0,18,dos
0.316,tcp,6.74,6.84,0,5,worm
9.022,udp,280.04,236.49,0,10,benign
6.946,udp,857.93,781.23,0,5,r2l
6.479,tcp,212.81,279.24,0,4,benign
7.0,icmp,299.74,232.59,0,3,benign
6.499,tcp,233.49,262.04,0,3,benign
0.874,icmp,238.26,226.88,0,8,benign
3.744,tcp,343.07,329.24,0,3,benign
0.695,udp,45.77,40.18,2,17,dos
1.514,icmp,0.42,0.58,0,6,probe
21.988,udp,519.99,710.59,0,6,u2r
0.187,udp,11.75,12.8,0,20,dos
4.341,tcp,79.98,94.95,0,4,probe
5.125,udp,252.88,367.62,0,6,benign
6.157,tcp,140.22,117.6,0,4,benign
5.783,tcp,357.4,250.93,0,6,benign
0.265,tcp,6.02,7.63,0,5,worm
4.521,tcp,217.94,232.84,0,4,benign
1.625,icmp,377.76,396.17,0,9,benign
3.291,tcp,173.61,128.03,0,7,probe
5.843,udp,406.66,349.24,0,8,benign
4.523,tcp,287.79,258.28,0,3,benign
4.629,tcp,75.8,97.9,0,6,probe
9.36,tcp,375.82,493.66,0,10,r2l
0.542,tcp,53.34,37.95,0,13,dos
5.487,icmp,149.95,131.86,0,3,benign
4.998,tcp,243.03,343.13,0,5,benign
5.314,icmp,265.85,247.13,0,8,benign
7.087,udp,212.3,191.14,0,5,benign
4.687,tcp,93.05,108.77,0,6,benign
6.885,tcp,254.22,369.11,0,3,benign
10.535,icmp,249.22,370.14,0,5,benign
1.553,udp,216.81,174.14,0,5,benign
0.631,udp,7.0,5.81,0,14,dos
5.901,icmp,195.25,207.91,0,7,benign
5.574,tcp,175.52,217.05,0,7,benign
7.162,tcp,102.75,149.57,0,3,benign
7.707,tcp,402.26,282.0,0,4,benign
5.238,udp,164.38,170.38,0,6,benign
3.549,icmp,165.92,215.5,0,7,benign
2.716,icmp,252.93,213.65,0,6,benign
6.474,udp,143.75,135.56,0,0,benign
5.84,udp,301.18,279.91,0,5,benign
7.706,icmp,319.6,240.75,0,3,benign
16.51,tcp,965.74,990.11,0,4,u2r
4.528,icmp,230.75,242.53,0,11,benign
0.478,tcp,19.33,25.4,0,23,dos
4.262,tcp,96.42,79.3,0,0,probe
6.463,tcp,196.72,290.78,0,6,benign
0.01,tcp,21.41,21.1,0,24,dos
4.817,tcp,357.27,259.83,0,7,benign
5.018,tcp,102.56,139.45,0,6,probe
0.729,udp,13.18,11.01,0,20,dos
4.657,tcp,182.23,223.67,0,6,benign
3.002,tcp,271.39,277.75,0,6,benign
4.85,udp,296.48,260.95,1,6,benign
8.589,icmp,217.35,236.91,0,4,benign
6.452,icmp,207.29,308.69,0,3,benign
2.364,udp,125.71,119.27,0,2,probe
0.15,tcp,21.52,31.47,0,15,dos
2.03,tcp,183.03,174.82,0,9,benign
7.048,tcp,313.84,262.42,0,3,benign
4.623,icmp,92.3,104.96,0,3,benign
6.638,icmp,300.72,223.42,0,5,benign
5.498,icmp,282.9,279.13,0,10,benign
4.879,icmp,305.75,256.54,0,4,benign
0.202,icmp,2.24,1.91,0,4,worm
3.634,udp,261.39,267.07,0,5,benign
5.317,udp,99.22,141.98,0,3,benign
3.274,tcp,313.38,251.69,0,7,benign
6.131,tcp,259.59,236.1,0,9,benign
8.224,udp,602.19,663.68,0,2,r2l
6.449,icmp,184.48,242.0,0,5,benign
1.816,tcp,171.93,166.15,0,6,probe
15.127,tcp,1167.55,797.47,0,6,u2r
1.8,icmp,301.21,381.99,0,5,benign
0.401,tcp,26.96,20.94,0,18,dos
5.718,udp,382.04,361.68,0,6,benign
0.149,tcp,2.76,2.57,0,4,worm
7.415,tcp,78.81,68.7,0,4,benign
0.537,udp,43.64,31.11,0,19,dos
9.655,udp,179.47,229.29,0,15,benign
4.06,icmp,177.94,245.11,0,6,benign
8.776,tcp,432.82,480.49,0,5,r2l
11.644,udp,665.4,809.37,0,7,r2l
2.833,icmp,161.51,158.29,0,6,probe
4.375,icmp,273.05,209.6,0,5,benign
5.704,udp,210.07,183.98,0,7,benign
0.384,icmp,39.6,31.09,0,16,dos
0.098,tcp,27.33,30.88,0,30,dos
0.256,tcp,10.87,7.63,0,3,worm
5.369,icmp,157.86,124.88,0,2,benign
5.176,tcp,259.06,305.25,0,4,benign
0.158,udp,3.93,5.52,0,2,worm
11.172,udp,657.72,632.65,0,6,r2l
6.009,tcp,227.58,270.46,0,4,benign
5.878,icmp,290.43,197.4,1,1,benign
6.565,icmp,145.81,113.25,0,3,benign
3.48,icmp,253.21,335.43,0,2,benign
0.451,udp,27.62,19.24,0,25,dos
2.106,tcp,145.81,196.93,0,6,benign
2.029,udp,242.94,347.29,0,2,benign
5.9,icmp,290.29,232.44,0,3,benign
4.524,udp,225.81,290.31,0,5,benign
10.566,tcp,115.89,148.78,0,3,r2l
5.589,icmp,141.89,189.49,0,4,benign
5.205,udp,329.17,270.21,0,7,benign
1.062,tcp,23.52,26.52,0,21,dos
6.13,udp,285.92,195.97,0,4,benign
7.051,tcp,202.56,289.73,0,5,benign
3.248,tcp,288.45,404.13,0,9,benign
4.974,icmp,314.98,250.67,0,6,benign
13.862,udp,553.06,561.17,0,8,r2l
3.065,udp,73.94,74.97,0,6,probe
5.181,icmp,290.04,248.22,0,5,benign
2.007,icmp,297.25,339.44,0,4,benign
5.814,udp,460.93,498.61,0,6,r2l
0.361,icmp,532.68,485.42,0,4,benign
3.933,udp,219.44,191.21,0,7,benign
11.358,udp,284.9,201.0,0,6,benign
4.784,tcp,199.96,276.34,0,2,benign
2.299,icmp,282.65,306.04,0,10,benign
5.044,tcp,215.11,261.91,0,4,benign
4.716,icmp,152.72,125.68,0,7,benign
6.881,icmp,124.12,143.71,0,3,benign
3.808,tcp,74.56,75.47,0,3,probe
8.874,tcp,127.06,88.55,0,8,benign
2.396,tcp,242.85,187.77,0,3,benign
1.238,icmp,270.19,289.09,0,3,benign
3.355,icmp,252.05,296.0,0,3,benign
7.264,udp,165.17,240.57,0,6,benign
3.333,udp,229.37,280.49,0,7,benign
1.485,tcp,239.21,299.72,0,6,benign
2.626,tcp,153.12,147.13,0,6,benign
1.313,tcp,228.71,297.88,0,5,benign
0.541,icmp,15.03,21.48,0,18,dos
4.633,tcp,354.92,321.43,0,4,benign
0.01,tcp,17.93,24.5,0,24,dos
0.798,icmp,19.56,20.85,0,16,dos
8.365,icmp,136.12,165.28,0,10,benign
7.716,icmp,236.92,291.52,0,4,benign
5.077,icmp,938.82,770.66,0,5,u2r
0.233,icmp,254.97,248.29,0,2,benign
4.773,tcp,188.07,192.39,0,6,benign
13.786,tcp,477.42,523.12,0,6,r2l
3.65,tcp,268.51,238.01,0,4,benign
0.552,udp,26.41,30.01,1,17,dos
3.23,icmp,59.83,59.71,0,5,probe
16.072,icmp,766.09,760.48,0,1,u2r
4.295,tcp,469.87,318.67,0,3,benign
6.54,tcp,176.46,230.51,0,5,benign
0.307,icmp,31.63,39.74,0,16,dos
3.445,udp,462.45,466.17,0,6,benign
7.784,icmp,370.4,299.78,0,7,benign
14.553,tcp,939.46,1226.07,0,2,u2r
5.655,udp,290.39,280.66,0,5,benign
